ID,Date,Government Agency,Contract Description,Fund,Contractor,Procurement Method,Currency Unit,Dollar Amount,Jamaican Equivalent,Comments,Additional Comments,Column 13
492,2002-06-26T00:00:00Z,National Works Agency,Construction works at Banbury Bridge in the parish of St. Catherine,,B & H Structures Ltd.,,JMD,32408384.00,32408384.00,,,4561
493,2002-06-26T00:00:00Z,National Housing Trust,Renovations to sections of National Housing Trust's head office building,,W.A. Reid Construction Ltd.,,JMD,16500000.00,16500000.00,,,4561
483,2002-06-19T00:00:00Z,National Housing Trust,Infrastructure Works at the Chiswick Sugar Housing Development ,,Exterior III Construction Limited,,JMD,83700000.00,83700000.00,,,4561
484,2002-06-19T00:00:00Z,National Works Agency,"Urban Rural Township Rehabilitation and Maintenance Prog.- Package 9, St. Thomas and Portland",,Construction Solutions Limited,,JMD,73959694.00,73959694.00,,,4561
485,2002-06-19T00:00:00Z,National Works Agency,Procurement of MIS for the JCF as well as Integration Services - Lot 1,,CommNett (Jamaica) Limited,,USD,2466365.00,119446057.00,,,5201
486,2002-06-19T00:00:00Z,National Works Agency,Procurement of MIS for Department of Corrections  - Lot 2,,CommNett (Jamaica) Limited,,USD,1639659.00,79408685.37,,,5201
487,2002-06-19T00:00:00Z,National Works Agency,Procurement of Network Infrastructure Equipment - Lot 3,,CommNett (Jamaica) Limited,,USD,375157.00,18168853.51,,,5201
488,2002-06-19T00:00:00Z,National Works Agency,Rural Township Patching Contracts for St. Ann's Bay,,Rollers and Compressors Limited,,JMD,6860799.00,6860799.00,,,4561
489,2002-06-19T00:00:00Z,National Works Agency,Rural Township Patching Contracts for Ocho Rios,,Rollers and Compressors Limited,,JMD,16419755.00,16419755.00,,,4561
476,2002-06-12T00:00:00Z,Caymanas Track Limited,Reconstruction of Stable Roads and Drainage Plan,,Alpha Construction Company Limited,,JMD,9594950.00,9594950.00,,,4561
477,2002-06-12T00:00:00Z,National Housing Trust,Liguanea Park Development - Electrical Works ,,Synergy Engineering Limited,,JMD,10634372.00,10634372.00,,,4561
478,2002-06-12T00:00:00Z,Development Bank of Jamaica,The supply and installation of electrical equipment (Diesel Powered Generator and Transformer),,J.H. Dunstan & Associates,,JMD,23064932.60,23064932.60,,,4561
479,2002-06-12T00:00:00Z,National Works Agency,Urban Rural Township - Package 10 for the Parish of St. Catherine,,Alcar Construction & Haulage Co. Ltd.,,JMD,73341350.00,73341350.00,,,4561
480,2002-06-12T00:00:00Z,National Housing Trust,"To undertake infrastructure works at Mansfield Meadows Housing Development, Phase II, St. Ann",,W.G. Northover & Associates Limited,,JMD,29513786.30,29513786.30,,,4561
481,2002-06-12T00:00:00Z,Development Bank of Jamaica,Procurement and Installation of Electronic Security Infrastructure Works,,MODOffice by EHC Industries Limited,,JMD,17780076.37,17780076.37,,,4561
482,2002-06-12T00:00:00Z,Petrojam Limited,"Construction and repairs of Tankage at Petrojam Limited, Montego Bay Terminal",,CBI Company Limited,,USD,3511213.55,170048072.20,,,5201
464,2002-06-05T00:00:00Z,Heart Trust/NTA,To provide Security Services at HEART Trust/NTA location - Zone 1 ,,Guardsman Limited,,JMD,15825000.00,15825000.00,,,4561
465,2002-06-05T00:00:00Z,Heart Trust/NTA,To provide Security Services at HEART Trust/NTA location - Zone 2 ,,United Protection Limited,,JMD,15304448.00,15304448.00,,,4561
466,2002-06-05T00:00:00Z,Heart Trust/NTA,To provide Security Services at HEART Trust/NTA location - Zone 3,,Atlas Protection Limited,,JMD,12859500.00,12859500.00,,,4561
467,2002-06-05T00:00:00Z,Heart Trust/NTA,To provide Security Services at HEART Trust/NTA location - Zone 4,,Mica Security Limited,,JMD,11894400.00,11894400.00,,,4561
468,2002-06-05T00:00:00Z,PETROJAM,Construction of 90 ft. diameter Tank Foundation at the Montego Bay Terminal,,Tankweld Limited,,JMD,29000635.00,29000635.00,,,4561
469,2002-06-05T00:00:00Z,Financial Services Commission,To develop Internal Policies and Procedures for the Financial Services Commission,,PriceWaterhouseCoopers,,USD,294250.00,14250527.50,,,5201
470,2002-06-05T00:00:00Z,National Works Agency,Rural Township Patching contract for the Parish of Mandeville,,Alpha Construction Company Limited,,JMD,8972612.00,8972612.00,,,4561
471,2002-06-05T00:00:00Z,National Works Agency,Rural Township Patching contract for the Parish of May Pen ,,Coudas Construction Limited,,JMD,26339500.00,26339500.00,,,4561
472,2002-06-05T00:00:00Z,National Works Agency,Rural Township Patching contract for the Parish of Morant Bay,,D.P. Enterprise Company Limited,,JMD,4259420.00,4259420.00,,,4561
473,2002-06-05T00:00:00Z,National Works Agency,Rural Township Patching contract for the Parish of Port Antonio,,D.P. Enterprise Company Limited,,JMD,5238222.00,5238222.00,,,4561
474,2002-06-05T00:00:00Z,National Works Agency,Rural Township Patching contract for the Parish of Montego Bay,,T.K.B. Construction Company Limited,,JMD,5705150.00,5705150.00,,,4561
475,2002-06-05T00:00:00Z,National Works Agency,Rural Township Patching contract for the Parish of Lucea,,Caleb Construction Company Limited,,JMD,4122800.00,4122800.00,,,4561
436,2002-05-22T00:00:00Z,National Housing Trust,Construction of Liguanea Park Development,,M & M Jamaica Limited,,JMD,12221663.50,12221663.50,,,4561
437,2002-05-22T00:00:00Z,Jamaica Tourist Board,An Organizational and Efficiency Review of the Jamaica Tourist Board and a Performance Evaluation System for the JTB,,Deloitte Touche Tohmatsu,,USD,145000.00,6980300.00,,,5201
438,2002-05-22T00:00:00Z,Jamaica Social Investment Fund,Pear Tree Gove Water Supply upgrading,,S.C. Reid Engineers & Associates,,JMD,4315550.00,4315550.00,,,4561
439,2002-05-22T00:00:00Z,Jamaica Social Investment Fund,Bloomsbury Road Rehabilitation,,Robertson's Motor Service Company Limited,,JMD,10783026.00,10783026.00,,,4561
440,2002-05-22T00:00:00Z,Ministry of Health,To procure Magnetic Swipe Cards for use by National Health Fund beneficiaries,,Advanced Integrated Systems,,USD,149250.00,7184895.00,,,5201
441,2002-05-22T00:00:00Z,Ministry of Health,To Procure nine Emergency Medical Services Ambulances for two model projects ,,Kingston Industrial Garage ,,USD,457380.00,22018273.20,,,5201
442,2002-05-22T00:00:00Z,National Works Agency,"Gabion Protective Works at Haughton Bridge, Martins to Aqualta Vale, St. Mary",,L & K Construction Company Limited,,JMD,6377415.00,6377415.00,,,4561
443,2002-05-22T00:00:00Z,National Works Agency,"Rehabilitation work at the Black River Truss Bridge, St. Elizabeth",,Kingston Industrial Construction Limited,,JMD,17002691.00,17002691.00,,,4561
444,2002-05-22T00:00:00Z,National Works Agency,Urban/Rural Township Road Rehabilitation and Maintenance Programme - Package 8A,,Asphalting Specialist Limited,,JMD,42620120.00,42620120.00,,,4561
445,2002-05-22T00:00:00Z,National Works Agency,Urban/Rural Township Road Rehabilitation and Maintenance Programme - Package 8B,,General Paving Company Limited,,JMD,42669455.00,42669455.00,,,4561
446,2002-05-22T00:00:00Z,National Works Agency,Resealing and Patching throughout the Kingston Metropolitan Region - Pkg. 1,,Roller and Compressors Hireage Limited,,JMD,13996250.00,13996250.00,,,4561
447,2002-05-22T00:00:00Z,National Works Agency,Resealing and Patching throughout the Kingston Metropolitan Region - Pkg. 2,,Chin's Construction Limited,,JMD,40017540.00,40017540.00,,,4561
448,2002-05-22T00:00:00Z,National Works Agency,Resealing and Patching throughout the Kingston Metropolitan Region - Pkg. 3,,Hydav Construction Company Limited,,JMD,22016301.00,22016301.00,,,4561
449,2002-05-22T00:00:00Z,National Works Agency,Resealing and Patching throughout the Kingston Metropolitan Region - Pkg. 4,,Chin's Construction Limited,,JMD,8408250.00,8408250.00,,,4561
450,2002-05-22T00:00:00Z,National Works Agency,Resealing and Patching throughout the Kingston Metropolitan Region - Pkg. 5,,Mega-B Construction & General Constractors Ltd.,,JMD,15692060.00,15692060.00,,,4561
451,2002-05-22T00:00:00Z,National Works Agency,Resealing and Patching throughout the Kingston Metropolitan Region - Pkg. 6,,Rollers and Compressors Limited,,JMD,20977890.00,20977890.00,,,4561
452,2002-05-22T00:00:00Z,National Works Agency,Resealing and Patching throughout the Kingston Metropolitan Region - Pkg. 7,,Y.P. Seaton & Associates Company Limited,,JMD,19455880.00,19455880.00,,,4561
453,2002-05-22T00:00:00Z,National Works Agency,Resealing and Patching throughout the Kingston Metropolitan Region - Pkg. 8,,Chicon Enterprises Limited,,JMD,20608020.00,20608020.00,,,4561
454,2002-05-22T00:00:00Z,National Works Agency,Routine Maintenance and Patching Programme for the Kingston Metropolitan Region - Pkg. North East 1,,General Paving Company Limited,,JMD,12101180.00,12101180.00,,,4561
455,2002-05-22T00:00:00Z,National Works Agency,Routine Maintenance and Patching Programme for the Kingston Metropolitan Region - Pkg. North East 2,,Pord Construction and General Enterprise Company Limited,,JMD,5591062.50,5591062.50,,,4561
456,2002-05-22T00:00:00Z,National Works Agency,Routine Maintenance and Patching Programme for the Kingston Metropolitan Region - Pkg. North West 1,,General Paving Company Limited,,JMD,9528300.00,9528300.00,,,4561
457,2002-05-22T00:00:00Z,National Works Agency,Routine Maintenance and Patching Programme for the Kingston Metropolitan Region - Pkg. North West 2,,Pord Construction and General Enterprise Company Limited,,JMD,10509600.00,10509600.00,,,4561
458,2002-05-22T00:00:00Z,National Works Agency,Routine Maintenance and Patching Programme for the Kingston Metropolitan Region - Pkg. South East 1,,Chicon Enterprises Limited,,JMD,7568570.00,7568570.00,,,4561
459,2002-05-22T00:00:00Z,National Works Agency,Routine Maintenance and Patching Programme for the Kingston Metropolitan Region - Pkg. South East 2,,Chin's Construction Limited,,JMD,13295100.00,13295100.00,,,4561
460,2002-05-22T00:00:00Z,National Works Agency,Routine Maintenance and Patching Programme for the Kingston Metropolitan Region - Pkg. South West 1,,Tankweld Construction Co. Ltd.,,JMD,11106590.00,11106590.00,,,4561
461,2002-05-22T00:00:00Z,National Works Agency,Routine Maintenance and Patching Programme for the Kingston Metropolitan Region - Pkg. South West 2,,Chin's Construction Limited,,JMD,12985100.00,12985100.00,,,4561
462,2002-05-22T00:00:00Z,National Works Agency,Routine Maintenance and Patching Programme for the Kingston Metropolitan Region - Pkg. Portmore,,D.P. Enterprise Company Limited,,JMD,11881700.00,11881700.00,,,4561
463,2002-05-22T00:00:00Z,National Works Agency,Routine Maintenance and Patching Programme for the Kingston Metropolitan Region - Pkg. Spanish Town ,,Mega-B Construction & General Constractors Ltd.,,JMD,3140385.00,3140385.00,,,4561
435,2002-05-15T00:00:00Z,Southern Regional Health Authority,Private Security Services at the Black River Hospital,,Atlas Protection Limited,,JMD,4590000.00,4590000.00,,,4561
424,2002-05-08T00:00:00Z,National Works Agency,To supply Wire Baskets and Galvanized Wire (G.I.),,Kingston Industrial Agency Limited ,,JMD,26196833.00,26196833.00,,,4561
425,2002-05-08T00:00:00Z,National Works Agency,"Construction of Approach Roads and River Protection Works at Comfort Hall, Manchester",,SWC Woodwork and Construction,,JMD,7452265.00,7452265.00,,,4561
426,2002-05-08T00:00:00Z,National Works Agency,"Construction of Serge Island Bridge, St. Thomas",,V.O. Watson & O'Neil Associates Limited,,JMD,11562730.00,11562730.00,,,4561
427,2002-05-08T00:00:00Z,"Ministry of Education, Youth & Culture (Media Services Unit)",Printing and distribution of Primary Textbooks,,Pamona/Von Hoffman Graphics,,JMD,41823118.35,41823118.35,,,4561
428,2002-05-08T00:00:00Z,National Works Agency,"Construction of Gabion Protective Works at Spanish Town Bridge, Chovey & Peters Hill to Albany in Portland",,Gabion & Structures Company Limited,,JMD,16883869.00,16883869.00,,,4561
429,2002-05-08T00:00:00Z,National Works Agency,"Construction of Gabion Protective Works at Nolan to Border, Golden Spring to Mount Airy, St. Andrew and Harewood to Johncrow, St. Catherine",,Construction Solutions Limited,,JMD,7688915.00,7688915.00,,,4561
430,2002-05-08T00:00:00Z,National Works Agency,"Construction of Gabion Protective Works at Woodford, St. Catherine and Knapdale to Sturge Town, St. Ann",,Channus Black and Marl Quarry Limited,,JMD,22644976.25,22644976.25,,,4561
431,2002-05-08T00:00:00Z,National Works Agency,Construction of Masonry Rubble and Reinforced Concrete Invert at Constant Spring Gully above Red Hills Road Bridge,,T.K.B. Construction Company Limited,,JMD,5589983.00,5589983.00,,,4561
432,2002-05-08T00:00:00Z,National Works Agency,Parish Infrastructure Dev. Project - 02/35,,Professional Haulage & Construction Limited,,JMD,11261399.00,11261399.00,,,4561
433,2002-05-08T00:00:00Z,National Works Agency,Parish Infrastructure Dev. Project - 02/36,,Channus Block & Quarry Limited,,JMD,10934087.23,10934087.23,,,4561
434,2002-05-08T00:00:00Z,National Works Agency,Parish Infrastructure Dev. Project - 02/37,,Channus Block & Quarry Limited,,JMD,10530331.16,10530331.16,,,4561
421,2002-05-01T00:00:00Z,Jamaica Social Investment Fund,Completion of the Barton/Newton Community Resource Centre Completion,,SWC Woodwork and Construction,,JMD,4247290.00,4247290.00,,,4561
422,2002-05-01T00:00:00Z,Jamaica Social Investment Fund,Rehabilitation of the Above Rocks to Golden River Road,,Alcar Construction & Haulage Co. Ltd.,,JMD,11614150.00,11614150.00,,,4561
423,2002-05-01T00:00:00Z,National Housing Trust,Relocation 2000 Project - Providence Housing Development,,Ashtrom Building Systems Limited,,JMD,161333560.00,161333560.00,,,4561
417,2002-04-24T00:00:00Z,"Ministry of Education, Youth and Culture",Procurement of Commodities for School Feeding Programme,,Industrial Sales Limited,,JMD,18218800.00,18218800.00,,,4561
418,2002-04-24T00:00:00Z,Carib Engineering Corporation Limited,Albert Town Water Supply Scheme - installation of pipelines,,Bacchus Engineering Works Limited,,JMD,39692940.00,39692940.00,,,4561
419,2002-04-24T00:00:00Z,Ministry of Health,Benefit Registration Module of the National Health Fund,,Electoral Office of Jamaica,,JMD,45045000.00,45045000.00,,,4561
420,2002-04-24T00:00:00Z,Carib Engineering Corporation Limited,Kellits/Croft Hill Water Supply Scheme - Contract for the Installation of Pipelines,,Lester Johnson Construction Company Limited,,JMD,36433200.00,36433200.00,,,4561
400,2002-04-17T00:00:00Z,"Ministry of Education, Youth & Culture (Media Services Unit)",Purchase and Distribution of Secondary Textbooks,,Carlong Publishers Limited,,JMD,95500625.00,95500625.00,,,4561
401,2002-04-17T00:00:00Z,"Ministry of Education, Youth & Culture (Media Services Unit)",Purchase and Distribution of Secondary Textbooks,,Kingston Bookshop Limited,,JMD,93457352.84,93457352.84,,,4561
402,2002-04-17T00:00:00Z,"Ministry of Education, Youth & Culture (Media Services Unit)",Purchase and Distribution of Secondary Textbooks,,Book Merchant Limited,,JMD,19880071.00,19880071.00,,,4561
403,2002-04-17T00:00:00Z,"Ministry of Education, Youth & Culture (Media Services Unit)",Purchase and Distribution of Secondary Textbooks,,New Edition Book Centre,,JMD,5589504.00,5589504.00,,,4561
404,2002-04-17T00:00:00Z,"Ministry of Education, Youth & Culture (Media Services Unit)",Purchase and Distribution of Secondary Textbooks,,Jamaica Publishing House,,JMD,2693533.50,2693533.50,,,4561
405,2002-04-17T00:00:00Z,"Ministry of Education, Youth & Culture (Media Services Unit)",Purchase and Distribution of Secondary Textbooks,,Dergil Books and Stationary,,JMD,1738114.50,1738114.50,,,4561
406,2002-04-17T00:00:00Z,"Ministry of Education, Youth & Culture (Media Services Unit)",Purchase and Distribution of Secondary Textbooks,,H.White and Associates,,JMD,9562654.50,9562654.50,,,4561
407,2002-04-17T00:00:00Z,"Ministry of Education, Youth & Culture (Media Services Unit)",Purchase and Distribution of Secondary Textbooks,,Chayil Yowel Inc.,,JMD,4814600.00,4814600.00,,,4561
408,2002-04-17T00:00:00Z,"Ministry of Education, Youth & Culture (Media Services Unit)",Purchase and Distribution of Secondary Textbooks,,Sangsters Book Stores,,JMD,4670148.18,4670148.18,,,4561
